SK_ID_CURR,TARGET,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,TERM_MONTHS,INTEREST_RATE,DAYS_BIRTH,DAYS_EMPLOYED,EMPLOYMENT_STATUS,NAME_CONTRACT_TYPE,HOME_OWNERSHIP,LOAN_PURPOSE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,BUREAU_MONTHS_SINCE_LAST_DELINQUENCY,HAS_BUREAU_FILE,BUREAU_ACTIVE_LOANS,BUREAU_CLOSED_LOANS,BUREAU_TOTAL_DEBT,BUREAU_TOTAL_CREDIT_LIMIT,BUREAU_UTILIZATION,BUREAU_DPD_30_COUNT,BUREAU_DPD_60_COUNT,BUREAU_DPD_90_COUNT,BUREAU_INQUIRIES_6M,APPLICANT_SCENARIO
101736,1,175117.0,2299899.0,208148.0,12,0.1552,-10727,-2520,Self-employed,Cash loan,Rent,medical,0.7137,0.5422,,73.0,1,2.0,1.0,69224.0,135405.0,0.5112366603892028,1.0,0.0,0.0,0.0,good_income_high_credit_amount
101737,0,183083.0,1090832.0,15871.0,240,0.1684,-12330,-5370,Salaried,Mortgage,Own,medical,0.9484,0.8721,0.9403,,1,0.0,1.0,0.0,32116.0,0.0,0.0,0.0,0.0,1.0,mortgage_like_secured_low_risk
101738,0,119024.0,181135.0,4864.0,48,0.1305,-11970,-4650,Salaried,Cash loan,Mortgage,medical,0.7802,0.6973,0.7537,11.0,1,2.0,4.0,202664.0,375247.0,0.5400815995864058,1.0,0.0,0.0,1.0,prime_stable_low_leverage
101739,0,246578.0,315430.0,5693.0,72,0.0905,-14510,-6300,Salaried,Auto loan,Mortgage,vehicle,0.9594,0.9784,0.9068,,1,3.0,2.0,28756.0,344958.0,0.08336087291786247,0.0,0.0,0.0,0.0,prime_stable_low_leverage
101740,0,113715.0,200961.0,9145.0,24,0.0861,-12136,-3180,Salaried,Auto loan,Family,vehicle,0.8359,0.7673,0.8726,,1,2.0,2.0,186149.0,578949.0,1.0403933172008408,0.0,0.0,0.0,1.0,high_bureau_utilization
101741,0,98988.0,306262.0,14603.0,24,0.133,-13985,-4020,Self-employed,Cash loan,Own,debt_consolidation,0.7971,0.7814,0.5885,23.0,1,0.0,3.0,0.0,127697.0,0.0,1.0,0.0,0.0,0.0,self_employed_income_volatility
101742,0,156290.0,479490.0,24325.0,24,0.1966,-22441,-15150,Contract,Auto loan,Own,debt_consolidation,0.4903,0.4654,0.5273,,1,2.0,3.0,107052.0,299379.0,0.35758019099536037,0.0,0.0,0.0,4.0,good_income_high_credit_amount
101743,0,116526.0,1520324.0,14052.0,180,0.0745,-13767,-4830,Self-employed,Mortgage,Rent,debt_consolidation,0.5548,0.5912,0.5953,72.0,1,1.0,2.0,35871.0,117892.0,0.30427000983951413,1.0,0.0,0.0,0.0,mortgage_like_secured_low_risk
101744,0,100643.0,187239.0,4832.0,48,0.1092,-17950,-9930,Self-employed,Auto loan,Own,debt_consolidation,0.8813,0.9647,0.8283,,0,,,,,,,,,,thin_file_new_to_credit
101745,0,115051.0,145135.0,7323.0,24,0.191,-10441,-780,Self-employed,Credit card,Rent,working_capital,0.8653,0.8941,0.8142,,1,0.0,1.0,0.0,56406.0,0.0,0.0,0.0,0.0,1.0,self_employed_income_volatility
101746,0,256503.0,386796.0,6671.0,72,0.0741,-10813,-3750,Salaried,Auto loan,Rent,vehicle,0.99,0.99,0.99,,1,0.0,0.0,0.0,113119.0,0.0,0.0,0.0,0.0,3.0,prime_stable_low_leverage
101747,0,101443.0,136517.0,4371.0,36,0.0947,-24941,-16200,Self-employed,Cash loan,Rent,working_capital,0.768,0.7794,0.7467,,1,0.0,1.0,0.0,11149.0,0.0,0.0,0.0,0.0,2.0,low_income_high_annuity_burden
101748,0,132761.0,1188972.0,13542.0,300,0.1315,-20411,-10440,Salaried,Mortgage,Family,home_improvement,0.6792,0.7487,0.7184,,1,0.0,5.0,0.0,29467.0,0.0,0.0,0.0,0.0,1.0,prime_stable_low_leverage
101749,0,170675.0,240715.0,7174.0,36,0.0462,-16463,-6930,Salaried,Cash loan,Rent,vehicle,0.6756,0.7304,0.8538,,0,,,,,,,,,,thin_file_new_to_credit
101750,0,32569.0,67192.0,1658.0,60,0.1668,-13429,-6870,Salaried,Cash loan,Rent,medical,0.7676,0.825,0.6487,,0,,,,,,,,,,low_income_high_annuity_burden
101751,0,59438.0,445433.0,3887.0,180,0.0653,-11111,-4140,Self-employed,Mortgage,Own,home_improvement,,0.708,,,1,1.0,3.0,69282.0,302737.0,0.22885210595335226,0.0,0.0,0.0,2.0,mortgage_like_secured_low_risk
101752,0,123381.0,186141.0,9210.0,24,0.1708,-13247,-5430,Salaried,Auto loan,Rent,debt_consolidation,0.5687,0.5228,0.4985,,1,2.0,4.0,81257.0,292237.0,0.27805171829713554,0.0,0.0,0.0,2.0,low_income_high_annuity_burden
101753,0,105237.0,121652.0,10818.0,12,0.1216,-23771,-15690,Contract,Cash loan,Family,vehicle,0.881,0.6284,0.7487,,0,,,,,,,,,,multiple_recent_inquiries
101754,1,183326.0,1340629.0,70606.0,24,0.2359,-12120,-4260,Salaried,Credit card,Rent,other,0.6379,0.6413,0.8618,29.0,1,3.0,3.0,513805.0,957816.0,0.5364339288548113,2.0,0.0,0.0,1.0,good_income_high_credit_amount
101755,0,357132.0,664798.0,13240.0,60,0.0724,-11655,-2070,Self-employed,Cash loan,Rent,debt_consolidation,0.99,0.99,,,1,3.0,4.0,97395.0,170801.0,0.5702249986826775,0.0,0.0,0.0,1.0,prime_stable_low_leverage
101756,0,153514.0,206232.0,4663.0,60,0.1272,-10680,-240,Salaried,Cash loan,Mortgage,vehicle,0.5284,0.5867,0.4731,27.0,1,0.0,2.0,0.0,10000.0,0.0,1.0,0.0,0.0,0.0,young_short_employment
101757,0,142321.0,289769.0,10569.0,36,0.1864,-14658,-7800,Self-employed,Auto loan,Own,debt_consolidation,0.79,0.8528,0.8526,,1,0.0,4.0,0.0,34937.0,0.0,0.0,0.0,0.0,1.0,prime_stable_low_leverage
101758,0,80832.0,372977.0,3323.0,240,0.0887,-15281,-6120,Self-employed,Mortgage,Rent,working_capital,0.9819,0.8712,0.8011,26.0,1,1.0,4.0,43180.0,109104.0,0.39576917436574277,0.0,1.0,0.0,0.0,mortgage_like_secured_low_risk
101759,0,124469.0,186513.0,3747.0,72,0.1303,-13988,-5100,Self-employed,Credit card,Own,debt_consolidation,0.6022,0.7878,0.6664,,1,0.0,3.0,0.0,13274.0,0.0,0.0,0.0,0.0,1.0,prime_stable_low_leverage
101760,0,159815.0,95670.0,4631.0,24,0.1483,-12064,-4290,Salaried,Cash loan,Rent,home_improvement,0.4369,0.4271,0.6049,,0,,,,,,,,,,thin_file_new_to_credit
101761,0,40647.0,99186.0,2256.0,60,0.1299,-13653,-6180,Contract,Auto loan,Mortgage,debt_consolidation,0.6725,0.6361,0.5701,,1,1.0,1.0,87885.0,164324.0,0.5348275358438207,0.0,0.0,0.0,1.0,prime_stable_low_leverage
101762,0,30954.0,77167.0,2866.0,36,0.1996,-25562,-16200,Unemployed,Cash loan,Mortgage,working_capital,0.89,0.9027,0.794,,1,3.0,7.0,514558.0,1405017.0,0.36622902071647534,0.0,0.0,0.0,0.0,prime_stable_low_leverage
101763,0,164726.0,229152.0,6740.0,60,0.251,-10660,-240,Salaried,Credit card,Own,debt_consolidation,0.5698,0.7198,0.5747,,1,1.0,3.0,160175.0,506526.0,0.3162226618179521,0.0,0.0,0.0,1.0,young_short_employment
101764,0,539670.0,1202134.0,38191.0,36,0.0893,-8920,0,Salaried,Cash loan,Family,debt_consolidation,0.9132,0.99,0.99,,1,1.0,1.0,28136.0,71342.0,0.39438199097305937,0.0,0.0,0.0,1.0,prime_stable_low_leverage
101765,0,236567.0,433937.0,12046.0,48,0.1486,-21481,-15210,Contract,Credit card,Family,debt_consolidation,0.7684,0.8097,0.6835,,1,1.0,1.0,50791.0,180302.0,0.2816995929052368,0.0,0.0,0.0,1.0,low_income_high_annuity_burden
101766,0,98574.0,161772.0,7926.0,24,0.1606,-21160,-12510,Salaried,Cash loan,Own,debt_consolidation,0.6822,0.628,0.7096,,1,3.0,3.0,340773.0,656828.0,0.9319494489910857,0.0,0.0,0.0,1.0,high_bureau_utilization
101767,0,148596.0,308903.0,28260.0,12,0.1759,-18366,-8790,Contract,Cash loan,Mortgage,other,0.708,0.4999,0.5886,,0,,,,,,,,,,thin_file_new_to_credit
101768,0,45112.0,58117.0,1214.0,60,0.0927,-17122,-8400,Salaried,Cash loan,Rent,working_capital,0.78,0.6693,0.5515,,1,1.0,4.0,108060.0,298625.0,0.36185851820845544,0.0,0.0,0.0,2.0,low_income_high_annuity_burden
101769,0,403490.0,314534.0,11512.0,36,0.1889,-23538,-12540,Salaried,Cash loan,Mortgage,debt_consolidation,0.6832,0.5199,0.6011,,1,0.0,5.0,0.0,17552.0,0.0,0.0,0.0,0.0,8.0,multiple_recent_inquiries
101770,0,133949.0,282379.0,5514.0,72,0.1195,-9415,-1350,Salaried,Cash loan,Rent,debt_consolidation,0.732,0.6851,0.8186,,0,,,,,,,,,,thin_file_new_to_credit
101771,0,96155.0,214136.0,7431.0,36,0.1508,-15025,-6540,Salaried,Cash loan,Own,working_capital,0.6559,0.6112,0.6959,,1,0.0,0.0,0.0,44303.0,0.0,0.0,0.0,0.0,0.0,low_income_high_annuity_burden
101772,0,128587.0,1130775.0,11489.0,180,0.0903,-12269,-2790,Salaried,Mortgage,Rent,debt_consolidation,0.7543,0.5969,0.7115,,1,1.0,2.0,36251.0,83372.0,0.43481024804490714,0.0,0.0,0.0,1.0,mortgage_like_secured_low_risk
101773,0,162639.0,620978.0,15465.0,60,0.171,-20873,-12960,Self-employed,Cash loan,Own,debt_consolidation,,0.5064,0.5231,,1,0.0,5.0,0.0,72356.0,0.0,0.0,0.0,0.0,1.0,self_employed_income_volatility
101774,0,123635.0,120362.0,2599.0,60,0.107,-11672,-2070,Salaried,Cash loan,Rent,home_improvement,0.7198,0.6062,0.6675,,0,,,,,,,,,,thin_file_new_to_credit
101775,0,81248.0,193015.0,6522.0,36,0.132,-18631,-11760,Salaried,Auto loan,Rent,home_improvement,0.7955,0.8387,0.7837,27.0,1,1.0,1.0,82159.0,225478.0,0.3643770123914528,1.0,0.0,0.0,3.0,low_income_high_annuity_burden
101776,0,206455.0,2967498.0,21820.0,180,0.0391,-9524,-1650,Salaried,Mortgage,Rent,medical,0.7799,0.8325,0.7762,,1,0.0,2.0,0.0,50013.0,0.0,0.0,0.0,0.0,2.0,mortgage_like_secured_low_risk
101777,0,307675.0,1585301.0,39081.0,60,0.1663,-21133,-10500,Salaried,Cash loan,Family,working_capital,0.8996,0.9152,0.6736,,0,,,,,,,,,,thin_file_new_to_credit
101778,0,194287.0,329841.0,9077.0,48,0.1439,-13889,-4440,Self-employed,Auto loan,Own,medical,0.9266,0.99,0.9887,22.0,1,0.0,6.0,0.0,34589.0,0.0,2.0,0.0,0.0,2.0,prime_stable_low_leverage
101779,0,106969.0,151963.0,4260.0,48,0.154,-11328,-1620,Salaried,Cash loan,Mortgage,home_improvement,0.3884,0.3172,0.3106,,1,0.0,2.0,0.0,37355.0,0.0,0.0,0.0,0.0,2.0,low_income_high_annuity_burden
101780,0,110264.0,2222595.0,27231.0,300,0.1428,-11523,-4350,Contract,Mortgage,Rent,debt_consolidation,0.8181,0.6484,0.5618,,1,6.0,1.0,1536575.0,3145380.0,0.9550467190793701,0.0,0.0,0.0,2.0,high_bureau_utilization
101781,0,85765.0,389619.0,9755.0,48,0.0932,-12971,-5850,Pensioner,Cash loan,Rent,debt_consolidation,0.7385,0.8584,0.8478,,0,,,,,,,,,,good_income_high_credit_amount
101782,0,75702.0,203599.0,4804.0,72,0.1938,-14317,-4530,Self-employed,Cash loan,Rent,other,0.8054,0.7501,0.7938,,1,0.0,3.0,0.0,16425.0,0.0,0.0,0.0,0.0,2.0,self_employed_income_volatility
101783,0,103924.0,726030.0,23037.0,36,0.0885,-15705,-6480,Salaried,Cash loan,Mortgage,vehicle,0.7362,0.6301,0.542,,1,3.0,4.0,184887.0,220803.0,0.8373391665874105,0.0,0.0,0.0,1.0,good_income_high_credit_amount
101784,0,143315.0,522599.0,10399.0,72,0.1267,-10804,-2880,Salaried,Cash loan,Family,home_improvement,0.8958,0.6472,0.5624,,1,3.0,1.0,115678.0,241107.0,0.479778687470708,0.0,0.0,0.0,1.0,low_income_high_annuity_burden
101785,0,80800.0,170932.0,3817.0,72,0.1715,-21875,-12720,Salaried,Cash loan,Own,debt_consolidation,0.5536,0.4094,0.564,,0,,,,,,,,,,thin_file_new_to_credit
101786,0,146909.0,389185.0,11240.0,60,0.2419,-17484,-8940,Salaried,Credit card,Rent,working_capital,0.6483,0.6802,0.5244,,1,0.0,4.0,0.0,36151.0,0.0,0.0,0.0,0.0,0.0,prime_stable_low_leverage
101787,0,389428.0,381168.0,18205.0,24,0.1347,-12558,-4890,Self-employed,Cash loan,Mortgage,other,0.7453,0.754,0.8491,,1,1.0,2.0,53232.0,162382.0,0.32781958591469496,0.0,0.0,0.0,1.0,prime_stable_low_leverage
101788,0,160404.0,646899.0,16297.0,48,0.0965,-18869,-10500,Salaried,Auto loan,Rent,education,0.4666,0.5313,0.5139,,0,,,,,,,,,,thin_file_new_to_credit
101789,1,114179.0,281656.0,12807.0,24,0.0853,-20093,-10620,Unemployed,Auto loan,Rent,medical,0.1504,0.2689,0.1833,47.0,1,4.0,4.0,128104.0,343247.0,0.37321229318828714,1.0,0.0,2.0,0.0,previous_default_history
101790,0,179451.0,298364.0,7843.0,60,0.1963,-17083,-8670,Self-employed,Auto loan,Own,debt_consolidation,0.6014,0.752,0.5341,,1,1.0,1.0,11023.0,53724.0,0.20517831881468246,0.0,0.0,0.0,1.0,prime_stable_low_leverage
101791,0,223078.0,405398.0,36509.0,12,0.1457,-8732,-390,Contract,Cash loan,Family,vehicle,0.5473,0.4517,0.5391,,0,,,,,,,,,,young_short_employment
101792,1,79065.0,132602.0,11957.0,12,0.1481,-15471,-5670,Salaried,Cash loan,Own,home_improvement,0.3403,0.3718,0.3006,24.0,1,2.0,3.0,19611.0,117740.0,0.16656191608629184,1.0,0.0,3.0,0.0,previous_default_history
101793,0,209496.0,293434.0,6987.0,60,0.1504,-14124,-6360,Self-employed,Cash loan,Rent,home_improvement,0.99,0.912,0.982,,1,0.0,2.0,0.0,72842.0,0.0,0.0,0.0,0.0,2.0,prime_stable_low_leverage
101794,1,105301.0,950441.0,19153.0,72,0.1315,-9727,-3060,Contract,Cash loan,Mortgage,debt_consolidation,0.8957,0.9431,0.7969,3.0,1,1.0,4.0,131348.0,311951.0,0.4210533064487692,1.0,0.0,0.0,2.0,good_income_high_credit_amount
101795,0,79213.0,215725.0,5817.0,48,0.1327,-15937,-7950,Self-employed,Cash loan,Rent,debt_consolidation,0.7594,0.9262,0.8944,,1,1.0,3.0,20735.0,88709.0,0.2337417849372668,0.0,0.0,0.0,5.0,multiple_recent_inquiries
101796,0,116490.0,163765.0,14911.0,12,0.1667,-11338,-4080,Salaried,Auto loan,Rent,working_capital,0.8631,0.853,0.7528,3.0,1,1.0,1.0,29038.0,83136.0,0.3492831023864511,1.0,1.0,0.0,1.0,prime_stable_low_leverage
101797,0,307535.0,3500000.0,45408.0,120,0.0956,-12750,-5700,Contract,Mortgage,Rent,working_capital,,0.8734,0.8799,,0,,,,,,,,,,mortgage_like_secured_low_risk
101798,0,259382.0,555299.0,17767.0,36,0.0942,-17483,-10050,Self-employed,Cash loan,Mortgage,debt_consolidation,0.8114,0.6911,0.6439,9.0,1,2.0,1.0,36725.0,106733.0,0.34408289844752793,1.0,0.0,0.0,8.0,multiple_recent_inquiries
101799,0,83731.0,118113.0,2592.0,72,0.1645,-7837,0,Self-employed,Cash loan,Rent,vehicle,0.4609,0.531,0.5937,,1,1.0,5.0,96358.0,134742.0,0.7151296551928872,0.0,0.0,0.0,1.0,prime_stable_low_leverage
101800,0,57349.0,193148.0,9942.0,24,0.2118,-17918,-11880,Self-employed,Cash loan,Own,debt_consolidation,0.6873,0.6534,0.7533,,1,0.0,3.0,0.0,27353.0,0.0,0.0,0.0,0.0,0.0,self_employed_income_volatility
101801,0,335557.0,764056.0,19694.0,48,0.1085,-11182,-2730,Self-employed,Cash loan,Rent,home_improvement,0.514,0.6615,0.4564,36.0,1,1.0,2.0,278914.0,602699.0,0.46277495068019026,1.0,0.0,0.0,1.0,self_employed_income_volatility
101802,0,111049.0,112600.0,2028.0,72,0.0898,-20738,-12300,Contract,Cash loan,Rent,working_capital,0.6937,0.7056,0.6947,,1,6.0,2.0,388240.0,582010.0,0.9401697303570631,0.0,0.0,0.0,0.0,high_bureau_utilization
101803,0,191994.0,2085283.0,72176.0,36,0.1489,-13174,-4080,Salaried,Credit card,Rent,debt_consolidation,0.7787,0.7384,,,1,1.0,5.0,142602.0,417858.0,0.3412690435506799,0.0,0.0,0.0,1.0,good_income_high_credit_amount
101804,0,219581.0,501799.0,13311.0,72,0.2433,-10190,-1530,Contract,Credit card,Family,debt_consolidation,0.4292,0.578,0.6189,,0,,,,,,,,,,thin_file_new_to_credit
101805,0,90292.0,590272.0,14364.0,60,0.1603,-25888,-16200,Salaried,Cash loan,Rent,home_improvement,0.7666,0.7962,0.4286,,1,3.0,3.0,66359.0,162843.0,0.40750293227218853,0.0,0.0,0.0,1.0,good_income_high_credit_amount
101806,1,123574.0,1600763.0,43059.0,48,0.1314,-25814,-16200,Salaried,Auto loan,Mortgage,working_capital,0.9264,0.99,0.9422,,1,1.0,4.0,22675.0,53312.0,0.4253263805522209,0.0,0.0,0.0,0.0,good_income_high_credit_amount
101807,0,190942.0,390067.0,10647.0,48,0.1394,-7761,-510,Salaried,Cash loan,Rent,home_improvement,0.7857,0.6013,0.4931,,1,0.0,1.0,0.0,75672.0,0.0,0.0,0.0,0.0,1.0,prime_stable_low_leverage
101808,0,51867.0,42083.0,939.0,72,0.1711,-17598,-8820,Self-employed,Cash loan,Own,debt_consolidation,0.6531,0.6254,0.4899,,1,1.0,4.0,62320.0,201844.0,0.30875329462357065,0.0,0.0,0.0,0.0,low_income_high_annuity_burden
101809,0,97810.0,112882.0,3649.0,48,0.2349,-7961,-420,Salaried,Credit card,Rent,debt_consolidation,0.6758,0.7451,,17.0,1,3.0,2.0,281872.0,465647.0,0.6053340835439721,0.0,1.0,0.0,0.0,low_income_high_annuity_burden
101810,0,83539.0,114052.0,2470.0,60,0.1083,-16580,-7380,Salaried,Cash loan,Mortgage,debt_consolidation,0.7595,,0.5228,,0,,,,,,,,,,thin_file_new_to_credit
101811,0,212683.0,289920.0,14263.0,24,0.1649,-13340,-5550,Self-employed,Cash loan,Mortgage,home_improvement,0.6052,0.5024,0.6144,,1,5.0,3.0,113860.0,386861.0,0.9585065535733697,0.0,0.0,0.0,3.0,high_bureau_utilization
101812,1,177973.0,709641.0,63328.0,12,0.1283,-10460,-120,Salaried,Auto loan,Own,debt_consolidation,0.7003,0.6685,0.7852,,1,1.0,3.0,62381.0,220499.0,0.2829083125093538,0.0,0.0,0.0,0.0,young_short_employment
101813,0,104831.0,906575.0,20622.0,72,0.1789,-14721,-6360,Salaried,Credit card,Family,education,,0.5885,0.7125,10.0,1,2.0,6.0,117994.0,343213.0,0.343792338868283,2.0,0.0,0.0,1.0,good_income_high_credit_amount
101814,0,284834.0,886916.0,17598.0,72,0.1256,-13492,-5100,Salaried,Cash loan,Family,education,0.7259,0.6585,0.698,,0,,,,,,,,,,thin_file_new_to_credit
101815,0,112201.0,776257.0,6297.0,240,0.0759,-10550,-3930,Salaried,Mortgage,Family,medical,0.7259,0.747,0.7977,,1,4.0,2.0,582883.0,815348.0,0.7148886119791794,0.0,0.0,0.0,0.0,mortgage_like_secured_low_risk
101816,0,163191.0,236498.0,5396.0,60,0.1313,-16060,-7350,Salaried,Cash loan,Family,working_capital,,0.753,0.7029,,0,,,,,,,,,,thin_file_new_to_credit
101817,0,463105.0,2016021.0,49690.0,48,0.085,-17969,-10230,Self-employed,Cash loan,Own,education,0.8165,0.6485,0.9364,,0,,,,,,,,,,self_employed_income_volatility
101818,0,302461.0,1514794.0,12196.0,240,0.0749,-13826,-4860,Salaried,Mortgage,Own,working_capital,0.9714,0.8892,0.8679,,1,1.0,2.0,526372.0,944836.0,0.557104090021972,0.0,0.0,0.0,0.0,mortgage_like_secured_low_risk
101819,0,180219.0,1121761.0,28502.0,60,0.1803,-20821,-14070,Self-employed,Cash loan,Rent,working_capital,0.4376,0.5154,0.387,13.0,1,2.0,3.0,112478.0,296904.0,0.3788362568372268,1.0,0.0,0.0,0.0,good_income_high_credit_amount
101820,1,73528.0,99477.0,2271.0,72,0.1803,-12229,-1560,Pensioner,Credit card,Mortgage,other,0.739,0.6433,0.6341,34.0,1,2.0,3.0,1377103.0,2735405.0,0.5034366026237431,1.0,0.0,0.0,5.0,multiple_recent_inquiries
101821,0,49923.0,109444.0,3130.0,48,0.165,-18597,-10380,Pensioner,Auto loan,Own,debt_consolidation,0.744,0.92,0.951,79.0,1,1.0,5.0,67653.0,112074.0,0.6036458054499706,1.0,0.0,0.0,0.0,prime_stable_low_leverage
101822,0,190954.0,239771.0,5462.0,72,0.1795,-20176,-11070,Salaried,Cash loan,Family,vehicle,0.5248,0.5166,0.331,2.0,1,1.0,1.0,5750.0,33925.0,0.1694915254237288,3.0,0.0,1.0,0.0,recent_delinquency
101823,0,75231.0,197784.0,5086.0,60,0.1859,-10320,-1230,Contract,Auto loan,Rent,debt_consolidation,,0.8243,0.7662,,1,3.0,1.0,65012.0,94541.0,0.6876593224103827,0.0,0.0,0.0,3.0,multiple_recent_inquiries
101824,0,144275.0,315479.0,7716.0,72,0.2086,-17678,-8940,Self-employed,Cash loan,Mortgage,vehicle,0.8424,0.806,0.8095,,1,1.0,3.0,35462.0,131054.0,0.27059074885161843,0.0,0.0,0.0,7.0,multiple_recent_inquiries
101825,0,47471.0,75644.0,6812.0,12,0.1458,-12537,-4020,Salaried,Cash loan,Family,working_capital,0.2006,0.1757,0.2708,10.0,1,1.0,4.0,41627.0,126080.0,0.3301633883248731,0.0,0.0,2.0,1.0,previous_default_history
101826,0,135136.0,2886379.0,32798.0,180,0.11,-13288,-4440,Self-employed,Mortgage,Rent,home_improvement,0.3289,0.3139,0.353,6.0,1,2.0,4.0,77912.0,173231.0,0.4497578378003937,1.0,2.0,0.0,2.0,recent_delinquency
101827,0,576711.0,978258.0,34475.0,36,0.1617,-25691,-16110,Salaried,Credit card,Rent,education,0.5554,0.527,0.581,41.0,1,1.0,4.0,122025.0,294209.0,0.4147561767315072,0.0,0.0,3.0,0.0,previous_default_history
101828,0,173277.0,1049517.0,26363.0,60,0.1749,-18149,-10980,Salaried,Auto loan,Family,working_capital,0.4799,0.4355,0.4453,,1,1.0,1.0,88419.0,322674.0,0.2740195987281281,0.0,0.0,0.0,0.0,good_income_high_credit_amount
101829,1,53386.0,229924.0,20842.0,12,0.1582,-9719,-480,Contract,Auto loan,Own,debt_consolidation,0.3531,0.4808,0.496,,1,2.0,3.0,18192.0,85543.0,0.21266497550939295,0.0,0.0,0.0,0.0,young_short_employment
101830,0,139172.0,247337.0,5887.0,60,0.1502,-10389,-3780,Contract,Auto loan,Family,vehicle,0.871,0.9321,0.8546,,1,2.0,1.0,85184.0,521161.0,0.16345045005286274,0.0,0.0,0.0,1.0,prime_stable_low_leverage
101831,0,144358.0,286532.0,7383.0,48,0.1083,-17095,-10770,Self-employed,Cash loan,Own,home_improvement,0.848,,0.8022,8.0,1,1.0,1.0,73800.0,188890.0,0.39070358409656414,1.0,0.0,0.0,0.0,prime_stable_low_leverage
101832,0,61635.0,194556.0,5067.0,60,0.1919,-10422,-390,Contract,Cash loan,Rent,debt_consolidation,0.4282,0.3859,0.5593,,1,2.0,1.0,140312.0,247074.0,0.5678946388531371,0.0,0.0,0.0,0.0,young_short_employment
101833,0,128226.0,203249.0,4459.0,60,0.1139,-14887,-6030,Salaried,Auto loan,Own,other,0.6463,0.6035,0.5696,5.0,1,1.0,5.0,77268.0,150412.0,0.5137090125787837,4.0,1.0,0.0,1.0,recent_delinquency
101834,0,74558.0,1160502.0,10827.0,240,0.0951,-14793,-4170,Salaried,Mortgage,Mortgage,debt_consolidation,,0.7749,0.8696,,0,,,,,,,,,,multiple_recent_inquiries
101835,0,47855.0,129290.0,3628.0,60,0.2277,-25065,-16200,Salaried,Credit card,Family,home_improvement,,0.99,0.9424,,1,1.0,2.0,152858.0,424821.0,0.3598174289877384,0.0,0.0,0.0,1.0,prime_stable_low_leverage
101836,0,128491.0,574242.0,6121.0,180,0.0986,-18523,-8640,Self-employed,Mortgage,Mortgage,working_capital,0.6916,0.6731,0.7436,,1,1.0,3.0,28899.0,85636.0,0.3374632164043159,0.0,0.0,0.0,0.0,mortgage_like_secured_low_risk
101837,0,118100.0,749369.0,17815.0,60,0.1497,-16581,-8850,Salaried,Cash loan,Family,working_capital,0.8475,0.8369,0.5694,,1,1.0,3.0,51606.0,92223.0,0.5595784131941056,0.0,0.0,0.0,0.0,good_income_high_credit_amount
101838,0,158298.0,715262.0,36534.0,24,0.2037,-17562,-8280,Contract,Auto loan,Family,medical,0.6769,0.5616,0.494,,1,0.0,4.0,0.0,80743.0,0.0,0.0,0.0,0.0,1.0,good_income_high_credit_amount
101839,0,270974.0,376400.0,13790.0,36,0.1896,-11044,-2910,Salaried,Cash loan,Rent,vehicle,0.7732,0.8093,0.7892,41.0,1,3.0,4.0,852438.0,1217023.0,0.70042883330882,1.0,0.0,0.0,4.0,multiple_recent_inquiries
101840,0,84057.0,210436.0,10009.0,24,0.1305,-18442,-11640,Self-employed,Auto loan,Mortgage,debt_consolidation,0.4905,0.6016,0.5492,,1,3.0,0.0,213399.0,514245.0,0.41497535221538373,0.0,0.0,0.0,0.0,low_income_high_annuity_burden
101841,0,133521.0,215367.0,4726.0,72,0.1646,-15806,-8550,Pensioner,Auto loan,Rent,education,0.3063,0.2785,0.168,2.0,1,2.0,5.0,44195.0,90712.0,0.487201252315019,1.0,2.0,0.0,1.0,recent_delinquency
101842,0,143730.0,169241.0,3472.0,72,0.1383,-11515,-2580,Self-employed,Auto loan,Rent,debt_consolidation,0.8305,0.787,0.7921,,0,,,,,,,,,,thin_file_new_to_credit
101843,0,89134.0,70926.0,2631.0,36,0.1986,-9289,-270,Contract,Cash loan,Mortgage,debt_consolidation,0.1452,0.2612,0.0402,,1,0.0,3.0,0.0,44113.0,0.0,0.0,0.0,0.0,1.0,young_short_employment
101844,0,581733.0,597408.0,28553.0,24,0.1354,-7977,0,Pensioner,Cash loan,Rent,working_capital,0.6588,0.5206,0.7363,,1,0.0,5.0,0.0,39683.0,0.0,0.0,0.0,0.0,8.0,multiple_recent_inquiries
101845,0,92562.0,181848.0,4004.0,72,0.1659,-14338,-4710,Salaried,Cash loan,Mortgage,vehicle,0.5934,0.5248,0.7245,,0,,,,,,,,,,thin_file_new_to_credit
101846,0,49218.0,88354.0,2311.0,48,0.1163,-12882,-4950,Salaried,Cash loan,Family,working_capital,0.5225,0.5617,0.5608,20.0,1,3.0,5.0,110158.0,212874.0,0.517479823745502,1.0,0.0,0.0,3.0,multiple_recent_inquiries
101847,1,62273.0,218138.0,6377.0,48,0.1773,-10433,-690,Salaried,Cash loan,Rent,debt_consolidation,0.898,0.99,0.9086,23.0,1,1.0,6.0,38715.0,93455.0,0.414263549301803,1.0,0.0,0.0,9.0,multiple_recent_inquiries
101848,0,67576.0,158857.0,14492.0,12,0.1704,-9446,-330,Salaried,Cash loan,Family,working_capital,0.523,0.5917,0.475,,1,1.0,2.0,71010.0,202267.0,0.3510706145836938,0.0,0.0,0.0,1.0,young_short_employment
