TARGET,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,TERM_MONTHS,INTEREST_RATE,EMPLOYMENT_STATUS,NAME_CONTRACT_TYPE,HOME_OWNERSHIP,LOAN_PURPOSE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,HAS_BUREAU_FILE,BUREAU_ACTIVE_LOANS,BUREAU_CLOSED_LOANS,BUREAU_TOTAL_DEBT,BUREAU_TOTAL_CREDIT_LIMIT,BUREAU_UTILIZATION,BUREAU_DPD_30_COUNT,BUREAU_DPD_60_COUNT,BUREAU_DPD_90_COUNT,BUREAU_INQUIRIES_6M,AGE_YEARS,EMPLOY_YEARS,CREDIT_TO_INCOME,ANNUITY_TO_INCOME,DEBT_TO_INCOME,MONTHS_SINCE_DELINQ_BINNED
0,100641.0,152651.0,3057.0,72,0.1291,Salaried,Cash loan,Rent,medical,0.5702,0.5503,0.6951,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.9151266255989,27.26899383983573,1.5167873928120745,0.030375294363132323,0.0,never_delinquent
0,255716.0,435446.0,20352.0,24,0.1128,Salaried,Auto loan,Rent,medical,0.4441,0.2935,0.6061,1,1.0,3.0,112448.0,379166.0,0.2965666752820664,0.0,0.0,0.0,4.0,23.28268309377139,0.5749486652977412,1.70285003675953,0.07958829326283846,0.43973783415977097,never_delinquent
0,95011.0,2728829.0,23629.0,240,0.0847,Self-employed,Mortgage,Family,home_improvement,0.6548,0.6705,0.6989,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.446269678302535,27.761806981519506,28.72119017797939,0.24869751923461494,0.0,never_delinquent
0,238883.0,2486621.0,26417.0,240,0.1144,Self-employed,Mortgage,Rent,debt_consolidation,0.4381,0.5907,0.416,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.51060917180014,44.35318275154004,10.40936776581004,0.11058551675925034,0.0,never_delinquent
0,110446.0,677169.0,7004.0,120,0.0446,Contract,Mortgage,Family,home_improvement,0.2762,,0.285,1,0.0,3.0,0.0,37882.0,0.0,1.0,0.0,0.0,0.0,29.084188911704313,0.4928131416837782,6.131222497872264,0.06341560581641707,0.0,moderate_13_24m
0,157968.0,337397.0,9663.0,48,0.1658,Pensioner,Cash loan,Own,home_improvement,0.9388,0.9616,0.8597,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.058179329226554,27.02258726899384,2.135856629190722,0.061170616833789125,0.0,never_delinquent
0,21817.0,73861.0,1903.0,60,0.1868,Self-employed,Auto loan,Own,debt_consolidation,0.8282,0.6752,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.01916495550992,22.50513347022587,3.3854792134573954,0.0872255580510611,0.0,never_delinquent
0,212745.0,533374.0,14502.0,48,0.1373,Self-employed,Auto loan,Rent,debt_consolidation,0.703,0.7212,0.6511,1,1.0,1.0,10324.0,53613.0,0.1925652360434969,0.0,0.0,0.0,0.0,44.8870636550308,22.99794661190965,2.507104749817857,0.06816611436226468,0.04852757996662671,never_delinquent
0,170521.0,332224.0,10230.0,48,0.2068,Salaried,Cash loan,Own,debt_consolidation,0.2187,0.2576,0.3118,1,1.0,2.0,14650.0,91286.0,0.1604846307210306,4.0,0.0,0.0,0.0,35.81930184804928,12.895277207392198,1.9482878941596635,0.059992610880771284,0.08591317198468224,recent_0_12m
1,190384.0,1489800.0,73195.0,24,0.1635,Self-employed,Cash loan,Rent,debt_consolidation,0.4238,0.4655,0.3719,1,1.0,1.0,10045.0,119209.0,0.0842637720306352,0.0,0.0,0.0,0.0,52.52292950034223,29.48665297741273,7.825237414908816,0.3844598285570216,0.052761786704765105,never_delinquent
0,36585.0,134429.0,6399.0,24,0.1312,Unemployed,Auto loan,Mortgage,vehicle,0.9017,0.99,0.8468,1,0.0,5.0,0.0,19382.0,0.0,0.0,0.0,0.0,1.0,44.84052019164955,25.05133470225873,3.6744294109607765,0.17490774907749077,0.0,never_delinquent
0,304434.0,706757.0,64279.0,12,0.1646,Salaried,Cash loan,Own,medical,0.8333,0.8769,0.8844,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.16632443531827,41.14989733059548,2.321544242758693,0.21114264503964736,0.0,never_delinquent
0,74096.0,91496.0,2703.0,48,0.1832,Salaried,Cash loan,Family,vehicle,0.6143,0.4668,0.5121,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.982888432580424,20.28747433264887,1.2348304901749083,0.03647970200820557,0.0,never_delinquent
0,91105.0,156704.0,3357.0,72,0.1551,Self-employed,Auto loan,Family,debt_consolidation,0.6758,0.7815,0.8217,1,3.0,3.0,38784.0,105344.0,0.3681652490886998,0.0,0.0,0.0,0.0,31.994524298425734,10.431211498973306,1.720037319576313,0.036847593436145104,0.4257066022721036,never_delinquent
0,224702.0,933596.0,80883.0,12,0.0724,Salaried,Auto loan,Rent,debt_consolidation,0.252,0.4282,0.4377,1,2.0,2.0,31482.0,193494.0,0.1627027194641694,0.0,0.0,0.0,1.0,42.502395619438744,21.683778234086244,4.1548183816788455,0.3599567427081201,0.14010556203327074,never_delinquent
0,146778.0,194353.0,5303.0,60,0.2141,Salaried,Credit card,Family,home_improvement,0.7145,0.7655,0.7463,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.6413415468857,28.6652977412731,1.3241289566556296,0.036129392688277535,0.0,never_delinquent
0,358369.0,3180022.0,82540.0,60,0.1903,Self-employed,Cash loan,Rent,medical,0.7441,,0.7314,1,0.0,1.0,0.0,36173.0,0.0,0.0,0.0,0.0,1.0,51.950718685831625,33.921971252566735,8.873596767577553,0.2303212610465749,0.0,never_delinquent
0,53967.0,137997.0,6446.0,24,0.1122,Contract,Cash loan,Mortgage,medical,0.368,0.3683,0.3633,1,2.0,2.0,626021.0,1002766.0,0.6242942022366136,0.0,0.0,0.0,1.0,25.845311430527037,0.5749486652977412,2.557062649396854,0.1194433635369763,11.600070413400783,never_delinquent
0,142299.0,190164.0,16728.0,12,0.1011,Self-employed,Cash loan,Rent,debt_consolidation,0.7937,0.812,0.6795,1,2.0,3.0,825117.0,1337063.0,1.164171593675719,1.0,0.0,0.0,0.0,21.672826830937716,0.0,1.3363691944426876,0.11755528851221723,5.798473636497797,distant_60m_plus
0,246622.0,1162764.0,27702.0,60,0.1507,Salaried,Cash loan,Own,working_capital,0.7536,0.6927,0.5613,1,1.0,1.0,153886.0,278812.0,0.5519346369596717,0.0,1.0,0.0,0.0,36.73100616016427,16.098562628336754,4.71476186228317,0.11232574547282886,0.6239751522573006,moderate_13_24m
0,217593.0,226786.0,10289.0,24,0.0831,Salaried,Cash loan,Mortgage,other,0.7104,0.6595,0.7161,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.412046543463383,10.841889117043122,1.042248601747299,0.047285528486670066,0.0,never_delinquent
0,81608.0,149111.0,13434.0,12,0.1465,Contract,Cash loan,Mortgage,debt_consolidation,0.4802,0.6322,0.6249,1,1.0,1.0,11081.0,45886.0,0.2414897790175652,0.0,0.0,0.0,3.0,23.876796714579054,1.3141683778234086,1.8271615527889422,0.1646162140966572,0.13578325654347612,never_delinquent
0,53525.0,126664.0,3293.0,48,0.1131,Unemployed,Cash loan,Rent,vehicle,0.6254,0.6015,0.6763,1,5.0,5.0,49418.0,161457.0,0.9312201549205094,0.0,0.0,0.0,4.0,32.33949349760438,10.431211498973306,2.366445586174685,0.061522652965903785,0.9232695002335357,never_delinquent
0,293171.0,863800.0,40086.0,24,0.1057,Salaried,Cash loan,Mortgage,vehicle,0.516,0.5538,0.5925,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.80287474332649,37.37166324435318,2.9464032936409126,0.136732487183248,0.0,never_delinquent
0,290015.0,432784.0,10668.0,72,0.2119,Salaried,Auto loan,Rent,debt_consolidation,0.7517,0.7461,0.8513,1,3.0,3.0,392230.0,1011528.0,0.3877599038286631,0.0,0.0,0.0,1.0,31.288158795345655,13.634496919917865,1.4922814337189456,0.036784304260124474,1.3524472872092823,never_delinquent
0,128190.0,294351.0,10109.0,36,0.1434,Salaried,Cash loan,Mortgage,education,0.605,0.5753,0.5383,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.135523613963038,0.08213552361396304,2.2962087526328108,0.07885950542163975,0.0,never_delinquent
0,75315.0,139231.0,3439.0,48,0.0861,Contract,Cash loan,Mortgage,education,,0.3875,0.5739,1,0.0,2.0,0.0,55278.0,0.0,1.0,0.0,0.0,2.0,29.11978097193703,1.1498973305954825,1.8486490075018256,0.04566155480316006,0.0,older_25_60m
0,179108.0,378161.0,12255.0,36,0.103,Salaried,Cash loan,Rent,home_improvement,,,,1,2.0,4.0,36320.0,55218.0,0.6577565286681879,0.0,0.0,0.0,1.0,36.035592060232716,15.770020533880903,2.111357393304598,0.06842240435938093,0.20278267860732072,never_delinquent
0,50394.0,63177.0,3009.0,24,0.1318,Self-employed,Cash loan,Family,home_improvement,0.6323,0.6954,0.5184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.56331279945243,15.030800821355236,1.253661150136921,0.05970948922490773,0.0,never_delinquent
0,145714.0,192443.0,17470.0,12,0.161,Salaried,Cash loan,Rent,vehicle,0.8909,0.7791,0.8477,1,1.0,3.0,16595.0,61129.0,0.2714750772955553,0.0,0.0,0.0,2.0,26.809034907597535,6.8172484599589325,1.3206898444898911,0.11989239194586657,0.11388747821074159,never_delinquent
0,292584.0,348135.0,31572.0,12,0.1591,Pensioner,Cash loan,Own,home_improvement,0.8492,0.7283,0.808,1,6.0,5.0,723837.0,1486438.0,1.0477562624919483,0.0,0.0,0.0,0.0,26.187542778918548,6.406570841889117,1.189863423837257,0.10790747272578131,2.4739459437289804,never_delinquent
0,141545.0,235862.0,5781.0,60,0.1636,Contract,Cash loan,Family,working_capital,0.7809,0.696,0.7663,1,0.0,4.0,0.0,40309.0,0.0,0.0,0.0,0.0,2.0,57.61259411362081,35.64681724845996,1.6663393267158855,0.04084213501006747,0.0,never_delinquent
0,107143.0,97212.0,5165.0,24,0.2451,Salaried,Credit card,Mortgage,education,0.852,0.7506,0.686,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.913073237508556,23.24435318275154,0.9073107902522797,0.04820660239119681,0.0,never_delinquent
0,219654.0,706223.0,36266.0,24,0.2093,Salaried,Credit card,Rent,working_capital,0.8521,0.9372,0.7568,1,0.0,4.0,0.0,106849.0,0.0,0.0,0.0,1.0,3.0,37.51950718685831,15.195071868583161,3.2151611170295102,0.16510511987034154,0.0,recent_0_12m
0,,1563084.0,13508.0,240,0.0844,Self-employed,Mortgage,Rent,debt_consolidation,0.7669,0.5473,0.5399,1,1.0,2.0,39364.0,127173.0,0.3095311111635331,0.0,0.0,0.0,1.0,48.459958932238195,21.35523613963039,,,,never_delinquent
0,147405.0,613352.0,22747.0,36,0.1985,Salaried,Cash loan,Own,debt_consolidation,0.7391,0.7496,0.7452,1,2.0,1.0,348919.0,846131.0,0.4123699521705268,0.0,0.0,0.0,0.0,36.09034907597536,11.170431211498974,4.160998609273769,0.15431633933720024,2.3670771005054103,never_delinquent
0,391310.0,3500000.0,41609.0,300,0.138,Self-employed,Mortgage,Mortgage,debt_consolidation,0.9809,0.8877,0.9519,1,1.0,3.0,51132.0,163863.0,0.3120411563318138,0.0,0.0,0.0,0.0,39.45790554414784,12.238193018480493,8.94431524877974,0.10633257519613605,0.13066877922874448,never_delinquent
0,128972.0,270318.0,8689.0,48,0.2317,Contract,Cash loan,Rent,working_capital,0.99,0.99,0.9759,1,1.0,1.0,43400.0,137442.0,0.3157695609784491,0.0,0.0,0.0,2.0,64.50102669404518,39.26078028747433,2.0959433055236794,0.06737121235617033,0.3365071488385076,never_delinquent
0,141835.0,968988.0,5799.0,240,0.0386,Pensioner,Mortgage,Own,medical,0.7987,0.7148,0.7948,1,0.0,4.0,0.0,28326.0,0.0,0.0,0.0,0.0,1.0,47.97809719370294,26.119096509240247,6.831797511192583,0.04088553601015264,0.0,never_delinquent
0,83210.0,244561.0,5337.0,60,0.1116,Salaried,Auto loan,Family,vehicle,0.5731,0.6209,0.6434,1,1.0,3.0,13624.0,45328.0,0.300564772326156,0.0,0.0,0.0,0.0,45.256673511293634,16.016427104722794,2.9390818411248647,0.06413892560990266,0.16373032087489484,never_delinquent
0,168268.0,418769.0,10013.0,72,0.1993,Salaried,Cash loan,Own,debt_consolidation,0.5142,0.4922,0.7025,1,1.0,2.0,142334.0,484388.0,0.2938429523439887,0.0,1.0,0.0,1.0,27.134839151266256,0.0,2.488702545938622,0.05950626381724392,0.8458768155561366,moderate_13_24m
0,64544.0,126783.0,2785.0,72,0.165,Unemployed,Auto loan,Rent,vehicle,0.6831,0.7268,0.7302,1,4.0,6.0,378893.0,963906.0,0.3930808605818409,0.0,1.0,0.0,0.0,28.941820670773442,1.3963039014373717,1.9642879276152703,0.04314885969261279,5.870305528011899,recent_0_12m
0,64101.0,48665.0,1089.0,72,0.1724,Pensioner,Credit card,Own,working_capital,0.411,0.5558,0.5944,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.772073921971256,24.722792607802873,0.7591925242975929,0.016988814527074462,0.0,never_delinquent
0,117227.0,356884.0,8680.0,60,0.16,Contract,Cash loan,Family,debt_consolidation,0.3278,0.408,0.3012,1,2.0,1.0,213609.0,577655.0,0.3697864642390354,1.0,2.0,0.0,1.0,55.15947980835045,32.4435318275154,3.044383972975509,0.0740443754425175,1.8221826029839543,recent_0_12m
0,225693.0,507363.0,10173.0,72,0.1296,Salaried,Cash loan,Family,other,0.99,0.99,0.9336,1,0.0,1.0,0.0,58878.0,0.0,0.0,0.0,0.0,0.0,56.46543463381246,35.07186858316222,2.2480227565764115,0.045074503861440095,0.0,never_delinquent
0,98461.0,148600.0,3805.0,48,0.1051,Salaried,Auto loan,Family,debt_consolidation,0.6277,0.5234,0.5744,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.90485968514716,43.61396303901437,1.5092270035851758,0.03864474258843603,0.0,never_delinquent
0,139113.0,335179.0,29934.0,12,0.1298,Contract,Auto loan,Rent,home_improvement,0.4268,0.3661,0.4535,1,0.0,0.0,0.0,37549.0,0.0,0.0,0.0,0.0,0.0,25.385352498288842,2.4640657084188913,2.40940099056163,0.21517758944167692,0.0,never_delinquent
0,115025.0,279092.0,8181.0,48,0.1788,Salaried,Cash loan,Family,working_capital,0.6981,0.6564,0.6629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.587268993839835,8.542094455852157,2.4263594870680287,0.0711236687676592,0.0,never_delinquent
1,68151.0,754157.0,10215.0,240,0.1551,Unemployed,Mortgage,Rent,education,0.6871,0.4889,0.6487,1,2.0,1.0,490477.0,817409.0,0.6000386587375476,0.0,0.0,0.0,0.0,39.696098562628336,17.57700205338809,11.06597115229417,0.14988774926266674,7.196915672550659,never_delinquent
1,24773.0,57208.0,2659.0,24,0.1071,Unemployed,Auto loan,Rent,working_capital,0.8098,0.7425,0.7072,1,0.0,1.0,0.0,32319.0,0.0,0.0,0.0,0.0,0.0,23.397672826830938,8.788501026694044,2.309288338110039,0.10733459815121302,0.0,never_delinquent
0,103395.0,703942.0,8127.0,120,0.0687,Unemployed,Mortgage,Rent,medical,0.6871,0.6799,0.7487,1,0.0,1.0,0.0,21518.0,0.0,1.0,0.0,0.0,0.0,23.578370978781656,0.8213552361396304,6.80827893031578,0.07860147976207747,0.0,older_25_60m
0,275448.0,1996522.0,41643.0,72,0.1447,Self-employed,Auto loan,Rent,debt_consolidation,0.667,0.6207,0.5428,1,3.0,2.0,470815.0,919880.0,0.5118221941992434,0.0,0.0,0.0,1.0,43.9233401779603,23.080082135523615,7.2482719061311025,0.15118280038337545,1.70926998925387,never_delinquent
0,67009.0,284841.0,25586.0,12,0.1408,Contract,Cash loan,Family,vehicle,0.4615,0.5427,0.706,1,2.0,1.0,219903.0,640086.0,0.3435522726633608,0.0,0.0,0.0,1.0,44.59958932238193,20.698151950718685,4.25078720768852,0.38182930651106567,3.281693503857691,never_delinquent
0,181015.0,654472.0,19951.0,48,0.201,Salaried,Credit card,Rent,debt_consolidation,0.8875,0.7586,0.7575,1,1.0,1.0,59855.0,94326.0,0.634554629688527,0.0,0.0,0.0,1.0,39.27720739219713,16.262833675564682,3.6155677706267437,0.11021738529956081,0.3306632047067923,never_delinquent
0,296184.0,231910.0,10796.0,24,0.1088,Self-employed,Cash loan,Family,medical,0.8249,0.7601,0.7957,1,1.0,3.0,107617.0,200159.0,0.5376575622380207,0.0,0.0,0.0,0.0,55.41683778234086,27.926078028747433,0.7829930043486482,0.03645031466925965,0.36334508278637606,never_delinquent
0,43761.0,48633.0,1607.0,36,0.1165,Self-employed,Auto loan,Family,working_capital,0.99,0.8285,0.9743,1,0.0,4.0,0.0,50543.0,0.0,0.0,0.0,0.0,2.0,36.59958932238193,10.513347022587268,1.1113320079522864,0.036722195562258635,0.0,never_delinquent
0,498239.0,1110261.0,55159.0,24,0.175,Self-employed,Cash loan,Mortgage,education,0.4232,0.5364,,1,1.0,1.0,25964.0,142753.0,0.1818805909508031,2.0,2.0,0.0,0.0,52.59411362080767,29.650924024640656,2.2283703202679837,0.11070791327053883,0.052111536832724854,recent_0_12m
0,50421.0,56785.0,1250.0,60,0.1155,Contract,Cash loan,Mortgage,debt_consolidation,0.99,0.8198,0.8935,1,0.0,4.0,0.0,110740.0,0.0,1.0,2.0,0.0,0.0,39.02532511978097,19.71252566735113,1.126217250748696,0.024791257610916086,0.0,older_25_60m
0,57297.0,89442.0,2641.0,48,0.1828,Salaried,Credit card,Own,debt_consolidation,0.6547,0.7543,0.7178,1,0.0,0.0,0.0,62600.0,0.0,0.0,0.0,0.0,0.0,36.186173853524984,6.981519507186858,1.561024137389392,0.04609316369094368,0.0,never_delinquent
0,580649.0,3091400.0,31533.0,300,0.1155,Salaried,Mortgage,Rent,education,0.9214,0.9089,0.8587,1,0.0,3.0,0.0,115791.0,0.0,0.0,0.0,0.0,2.0,39.36755646817249,18.480492813141684,5.324042579940722,0.054306474307197636,0.0,never_delinquent
0,74606.0,444723.0,4078.0,300,0.1012,Salaried,Mortgage,Rent,vehicle,0.5888,0.6699,0.7848,1,2.0,1.0,168713.0,533826.0,0.3160449284973006,0.0,0.0,1.0,1.0,40.158795345653665,9.44558521560575,5.960954882985282,0.05466048307106667,2.2613864836608317,older_25_60m
0,,265246.0,9849.0,36,0.1993,Self-employed,Credit card,Family,working_capital,0.6604,0.8549,0.6097,1,2.0,2.0,621260.0,2002945.0,0.3101732698601309,0.0,0.0,0.0,1.0,45.02943189596167,23.655030800821354,,,,never_delinquent
0,92719.0,79661.0,7302.0,12,0.1797,Salaried,Cash loan,Mortgage,home_improvement,0.3188,0.3457,0.1938,1,0.0,2.0,0.0,62545.0,0.0,0.0,0.0,0.0,6.0,50.064339493497606,31.04722792607803,0.859165866758701,0.07875408492326276,0.0,never_delinquent
1,57949.0,125646.0,11360.0,12,0.1532,Self-employed,Cash loan,Rent,medical,0.5392,0.6435,0.6162,1,3.0,3.0,86330.0,283822.0,0.3041695146958305,0.0,0.0,1.0,2.0,48.15058179329227,21.765913757700204,2.168216880360317,0.19603444408013943,1.4897582356900032,moderate_13_24m
0,107295.0,1050362.0,9812.0,240,0.0953,Salaried,Mortgage,Own,debt_consolidation,0.8752,0.9482,0.8207,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.190280629705683,9.117043121149898,9.789477608462649,0.09144880935737919,0.0,never_delinquent
0,240238.0,1539095.0,27920.0,72,0.0923,Salaried,Cash loan,Rent,debt_consolidation,0.4903,0.6372,0.664,1,2.0,3.0,58218.0,200411.0,0.2904930368093568,0.0,0.0,0.0,2.0,39.45242984257358,21.930184804928132,6.406542678510477,0.11621808373363082,0.24233468477093548,never_delinquent
0,22374.0,30518.0,903.0,48,0.1838,Self-employed,Credit card,Own,vehicle,0.4583,0.5362,0.5834,1,2.0,7.0,55130.0,195855.0,0.2814837507339613,2.0,0.0,0.0,1.0,44.94455852156057,22.340862422997947,1.3639939215160455,0.040359345669080185,2.4640207383570214,older_25_60m
0,149207.0,255045.0,11810.0,24,0.1035,Self-employed,Cash loan,Own,home_improvement,0.8272,0.8668,0.7278,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6735112936345,16.591375770020534,1.709336693318678,0.07915178242307666,0.0,never_delinquent
0,66013.0,124413.0,2943.0,72,0.1948,Salaried,Credit card,Own,debt_consolidation,0.982,0.9548,0.9024,1,0.0,1.0,0.0,23297.0,0.0,0.0,0.0,0.0,1.0,49.74948665297741,22.340862422997947,1.8846742308333206,0.044582127762713405,0.0,never_delinquent
0,142904.0,158745.0,5702.0,36,0.1753,Self-employed,Credit card,Own,medical,0.6356,0.5659,0.5977,1,2.0,6.0,318177.0,896556.0,0.3548880382262792,0.0,0.0,0.0,1.0,29.10609171800137,11.3347022587269,1.1108506409897554,0.03990091250069977,2.2265087051447123,never_delinquent
1,137290.0,555839.0,14214.0,60,0.1833,Salaried,Cash loan,Mortgage,debt_consolidation,0.4915,0.4512,0.4722,1,2.0,3.0,41705.0,133630.0,0.3120930928683679,2.0,1.0,0.0,3.0,38.209445585215605,10.841889117043122,4.048648845509505,0.103532668074878,0.30377303518100374,recent_0_12m
0,136766.0,210493.0,10364.0,24,0.1657,Salaried,Auto loan,Rent,debt_consolidation,0.8801,0.7935,0.675,1,1.0,0.0,50678.0,94631.0,0.5355327535374244,1.0,0.0,0.0,6.0,30.548939082819988,14.291581108829568,1.5390740388693096,0.07577906789699194,0.3705453109691005,distant_60m_plus
0,192271.0,274714.0,6712.0,72,0.2082,Self-employed,Credit card,Own,working_capital,0.5698,0.5713,0.5734,1,3.0,2.0,358547.0,996205.0,0.359912869339142,0.0,0.0,0.0,0.0,49.43189596167009,23.326488706365502,1.4287854122566586,0.034909060648771785,1.8648002038789,never_delinquent
0,118900.0,1277400.0,15331.0,180,0.12,Salaried,Mortgage,Own,vehicle,0.8323,0.7692,0.7374,1,1.0,1.0,50592.0,108679.0,0.4655177173142925,1.0,0.0,0.0,1.0,34.469541409993155,11.170431211498974,10.743481917577796,0.12894028595458368,0.4255004205214466,older_25_60m
0,268541.0,861649.0,30968.0,36,0.1758,Salaried,Cash loan,Mortgage,debt_consolidation,0.3247,0.2925,0.3871,1,0.0,3.0,0.0,107873.0,0.0,3.0,1.0,0.0,0.0,37.59890485968515,13.552361396303901,3.2086310842664623,0.11531944842686964,0.0,recent_0_12m
0,86815.0,84891.0,2477.0,48,0.1763,Salaried,Cash loan,Rent,medical,0.5128,0.5148,0.6762,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.97125256673511,24.476386036960985,0.9778379312330818,0.028531935725393077,0.0,never_delinquent
0,114351.0,223793.0,19764.0,12,0.1085,Salaried,Auto loan,Mortgage,working_capital,0.2759,0.3762,0.3296,1,1.0,3.0,18087.0,254087.0,0.0711842794003628,3.0,1.0,0.0,0.0,49.01026694045174,22.587268993839835,1.9570707733207404,0.17283626728231496,0.15817089487630193,recent_0_12m
1,446764.0,2055149.0,186522.0,12,0.1606,Salaried,Cash loan,Rent,other,0.7584,0.6319,0.8003,1,1.0,4.0,303993.0,744988.0,0.4080508679334432,0.0,0.0,1.0,1.0,43.83025325119781,26.4476386036961,4.6000774458103155,0.4174955905131121,0.6804330698086686,moderate_13_24m
0,199003.0,289167.0,26073.0,12,0.148,Salaried,Cash loan,Rent,home_improvement,0.3431,0.4495,0.4732,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.016427104722794,17.57700205338809,1.4530785968050732,0.13101812535489415,0.0,never_delinquent
0,34485.0,55183.0,2882.0,24,0.2272,Self-employed,Credit card,Rent,working_capital,0.3623,0.269,0.3762,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.367556468172484,2.9568788501026693,1.6002029868058576,0.0835725677830941,0.0,never_delinquent
0,32415.0,20000.0,676.0,36,0.1322,Unemployed,Auto loan,Rent,home_improvement,0.6909,0.6719,0.8031,1,6.0,3.0,85476.0,258812.0,1.04200989863712,0.0,1.0,0.0,0.0,36.70636550308008,14.291581108829568,0.6169983032546661,0.02085454265000771,2.6369273484497917,older_25_60m
0,225164.0,1186187.0,10745.0,180,0.0712,Self-employed,Mortgage,Rent,debt_consolidation,0.6962,0.6396,0.5236,1,1.0,2.0,64203.0,198786.0,0.3229754610485648,0.0,0.0,0.0,3.0,31.498973305954827,13.634496919917865,5.268102360945799,0.04772077241477323,0.285138832140129,never_delinquent
0,152136.0,137263.0,12731.0,12,0.2023,Salaried,Auto loan,Mortgage,education,,0.5999,0.7706,1,2.0,6.0,38455.0,82484.0,0.4662116289219727,0.0,1.0,0.0,10.0,50.379192334017795,23.572895277207394,0.9022387863490561,0.08368170584214124,0.25276726087185153,older_25_60m
0,94602.0,78052.0,6777.0,12,0.0765,Salaried,Auto loan,Family,debt_consolidation,0.8083,0.7418,0.7896,1,1.0,2.0,57368.0,156544.0,0.3664656582174979,0.0,0.0,0.0,0.0,40.85420944558521,19.301848049281315,0.8250565527155874,0.07163696327773197,0.606414240713727,never_delinquent
0,398435.0,3493064.0,84134.0,60,0.1556,Salaried,Cash loan,Rent,vehicle,0.9467,0.9054,0.8894,1,3.0,3.0,103746.0,234586.0,0.442251455756098,0.0,0.0,0.0,0.0,46.90759753593429,24.8870636550308,8.76696073387127,0.21116116807007418,0.26038375142745995,never_delinquent
0,203805.0,245705.0,6237.0,60,0.1799,Salaried,Auto loan,Family,debt_consolidation,0.4847,,0.5056,1,2.0,1.0,172512.0,521813.0,0.3306011923811787,4.0,1.0,0.0,2.0,21.790554414784395,3.9425051334702257,1.205588675449572,0.030602782071097373,0.8464561713402518,recent_0_12m
0,93842.0,817817.0,18275.0,60,0.122,Salaried,Cash loan,Rent,debt_consolidation,0.4188,0.401,0.3538,1,0.0,3.0,0.0,78604.0,0.0,1.0,0.0,0.0,0.0,33.67830253251198,13.22381930184805,8.714829180963747,0.19474222629526225,0.0,recent_0_12m
0,22648.0,20000.0,500.0,72,0.2098,Unemployed,Cash loan,Mortgage,medical,0.5307,0.6045,0.5173,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.29774127310061,24.804928131416837,0.8830801836806782,0.022077004592016954,0.0,never_delinquent
0,96461.0,232672.0,5503.0,60,0.1474,Salaried,Credit card,Rent,debt_consolidation,0.6151,0.6139,0.6662,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.90965092402464,22.094455852156056,2.412083640020319,0.05704896279325323,0.0,never_delinquent
0,494795.0,1294378.0,34499.0,48,0.1265,Salaried,Cash loan,Mortgage,home_improvement,0.7233,0.853,,1,7.0,3.0,120673.0,253488.0,0.9328841913025172,0.0,1.0,0.0,2.0,27.854893908281998,2.4640657084188913,2.6159884396568276,0.06972382501844199,0.2438848411968593,older_25_60m
0,229344.0,335788.0,10713.0,36,0.0923,Salaried,Auto loan,Family,debt_consolidation,0.8055,0.8741,0.99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.94113620807666,25.872689938398356,1.464123761685503,0.04671149016324822,0.0,never_delinquent
0,97711.0,224754.0,6276.0,48,0.1518,Salaried,Cash loan,Family,home_improvement,0.3123,,0.4187,1,3.0,5.0,75765.0,261992.0,0.2891882194876179,0.0,0.0,0.0,3.0,32.558521560574945,15.523613963039015,2.3001913807043217,0.06423022996387305,0.7753988803717085,never_delinquent
